course_no,course_name,dept_code,dept_name,completion_type_code,completion_type,first_year,first_term,latest_year,latest_term,section_count
GER2082,유럽현대예술,H0002801,독어독문학과,727,전공기초(필수),2024,2,2026,2,3
GER2083,독일어문장분석,H0002801,독어독문학과,727,전공기초(필수),2024,1,2026,1,3
GER2084,독일어권시사토픽,H0002801,독어독문학과,727,전공기초(필수),2024,2,2026,2,3
GER2085,독일어회화C1,H0002801,독어독문학과,721,전공핵심,2026,2,2026,2,1
GER3086,독일어회화C2,H0002801,독어독문학과,722,전공심화,2026,2,2026,2,1
GER3097,독일드라마캡스톤디자인,H0002801,독어독문학과,721,전공핵심,2024,2,2026,2,2
GER3103,유럽영상문화와예술,H0002801,독어독문학과,721,전공핵심,2025,2,2026,2,2
GER3105,언어인지데이터분석방법론,H0002801,독어독문학과,722,전공심화,2024,1,2026,1,3
GER3106,제2언어습득,H0002801,독어독문학과,722,전공심화,2024,2,2024,2,1
GER4030,독일어읽기와쓰기,H0002801,독어독문학과,722,전공심화,2024,2,2026,2,2
GER4095,젠더와문학,H0002801,독어독문학과,722,전공심화,2024,1,2026,1,3
GER4100,현대독일문학의지형도,H0002801,독어독문학과,722,전공심화,2024,1,2026,1,2
GER4101,글로벌사회문화변동의비교와분석,H0002801,독어독문학과,722,전공심화,2024,2,2026,2,3
HEC1006,패션과사회,H0003583,의류학과,727,전공기초(필수),2024,1,2026,1,6
HEC2005,공간조명과색채,H0003585,실내건축디자인학과,721,전공핵심,2024,1,2026,2,3
HEC2012,패션비지니스,H0003583,의류학과,727,전공기초(필수),2024,2,2026,2,6
HEC3004,환경행태심리론,H0003585,실내건축디자인학과,721,전공핵심,2024,1,2026,1,3
HEC3007,드로잉과AI시각화,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2025,2,4
HEC3007,드로잉과AI시각화,H0003585,실내건축디자인학과,727,전공기초(필수),2026,1,2026,1,1
HEC3019,패션CAD,H0003583,의류학과,721,전공핵심,2024,1,2026,1,9
HEC3020,패션디자인상품기획,H0003583,의류학과,722,전공심화,2024,2,2026,2,3
HEC4015,식품독성학,H0003584,식품영양학과,722,전공심화,2024,2,2025,2,2
HIC0001,Mindshift Bootcamp for Leading the World,H0005006,한양인터칼리지학부,800,비교과,2025,1,2026,1,2
HIC0002,SPARK,H0005006,한양인터칼리지학부,800,비교과,2025,1,2026,1,9
HIC0002,SPARK,H0005245,한양인터칼리지학부,800,비교과,2026,2,2026,2,1
HIC1001,Systems Thinking and Design Thinking,H0005006,한양인터칼리지학부,111,교양필수,2025,1,2026,1,2
HIC1001,Systems Thinking and Design Thinking,H0005245,한양인터칼리지학부,111,교양필수,2026,2,2026,2,1
HIC1002,Make Core,H0005006,한양인터칼리지학부,111,교양필수,2025,2,2025,2,1
HIC1003,Life Project,H0005006,한양인터칼리지학부,111,교양필수,2025,1,2026,1,3
HIC1003,Life Project,H0005245,한양인터칼리지학부,111,교양필수,2026,2,2026,2,1
HIC1004,Unified Systems Science,H0005006,한양인터칼리지학부,111,교양필수,2025,1,2025,2,5
HIC1004,Unified Systems Science,H0005245,한양인터칼리지학부,111,교양필수,2026,1,2026,2,2
HIC1005,Mathematical Thinking,H0005006,한양인터칼리지학부,111,교양필수,2025,1,2026,1,3
HIC1005,Mathematical Thinking,H0005245,한양인터칼리지학부,111,교양필수,2026,2,2026,2,1
HIC1006,"Algorithmic, Computational, and Data Thinking",H0005006,한양인터칼리지학부,111,교양필수,2025,1,2025,2,6
HIC1006,"Algorithmic, Computational, and Data Thinking",H0005245,한양인터칼리지학부,111,교양필수,2026,1,2026,2,2
HIC1007,Global Critical Anthropology,H0005006,한양인터칼리지학부,111,교양필수,2025,1,2026,1,22
HIC1007,Global Critical Anthropology,H0005245,한양인터칼리지학부,111,교양필수,2026,2,2026,2,2
HIC1009,Unified Systems Science_StreamⅠ,H0005006,한양인터칼리지학부,111,교양필수,2025,2,2025,2,1
HIC1011,Unified Systems Science_Lab(Biochem),H0005006,한양인터칼리지학부,111,교양필수,2025,2,2025,2,1
HIC1012,Unified Systems Science_Lab(Physics),H0005006,한양인터칼리지학부,111,교양필수,2025,2,2025,2,1
HIC1013,Scientific Entrepreneurship,H0005006,한양인터칼리지학부,111,교양필수,2026,1,2026,1,1
HIC1013,Scientific Entrepreneurship,H0005245,한양인터칼리지학부,111,교양필수,2026,2,2026,2,1
HIC2001,기술경영에센셜,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2002,기초반도체물리,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2003,뇌의구조와기능,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2004,디자인과혁신심리학,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,3
HIC2005,마인드이론과fMRI,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2006,머신러닝기초와응용,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2007,미래사회와우주자원개발,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2008,반도체및재료과학입문,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2009,반도체전자기학1,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2010,반도체전자기학2,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2012,보건학의이해,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2014,생체신호센서,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2015,융합생명과학,H0005006,한양인터칼리지학부,722,전공심화,2026,1,2026,1,1
HIC2016,융합약리학개론,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2017,융합의과학개론,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2018,의료데이타사이언스,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2019,인지과학개론,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2020,인지과학의영상데이터분석,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2021,인지적왜곡과인지치료,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2022,CrossDisciplinary Project,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2023,임팩트스타트업과퓨처메이커십,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2024,지속가능경영과ESG,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,2
HIC2025,혁신가와기업가정신,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,3
HIC2026,확률과통계의기초,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIC2028,신경융합과학,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC2029,인공지능의활용,H0005245,한양인터칼리지학부,721,전공핵심,2026,2,2026,2,1
HIC3023,신경과학과학습설계,H0005245,한양인터칼리지학부,722,전공심화,2026,2,2026,2,1
HIC3031,제품-서비스경험디자인,H0005006,한양인터칼리지학부,721,전공핵심,2026,1,2026,1,1
HIS1005,역사연구방법론,H0002814,사학과,727,전공기초(필수),2024,2,2026,2,3
HIS1006,한국역사학의이해,H0002814,사학과,727,전공기초(필수),2024,1,2026,1,3
HIS1007,동아시아사연구입문,H0002814,사학과,727,전공기초(필수),2024,1,2026,1,3
HIS1008,한국문화유산의이해,H0002814,사학과,727,전공기초(필수),2024,2,2026,2,3
HIS1009,지역사연구의이론과실습,H0002814,사학과,727,전공기초(필수),2025,1,2026,1,2
HIS2003,한국고대사,H0002814,사학과,721,전공핵심,2024,2,2026,2,3
HIS2011,중국고중세사,H0002814,사학과,721,전공핵심,2025,1,2026,1,2
HIS2027,동아시아비교경제사,H0002814,사학과,722,전공심화,2024,2,2026,2,3
HIS2032,한국고전과역사의만남,H0002814,사학과,721,전공핵심,2025,1,2026,1,2
HIS2032,한국고전과역사의만남,H0002814,사학과,727,전공기초(필수),2024,1,2024,1,1
HIS2034,중국고전과역사의만남,H0002814,사학과,727,전공기초(필수),2024,2,2026,2,3
HIS2035,글로벌시대역사사료읽기,H0002814,사학과,727,전공기초(필수),2024,1,2026,1,3
HIS2038,중국문명의기원과국가의발전,H0002814,사학과,721,전공핵심,2024,1,2024,1,1
HIS2039,동아시아세계속의일본사,H0002814,사학과,722,전공심화,2024,2,2026,2,3
HIS2040,글로벌서양사,H0002814,사학과,721,전공핵심,2024,1,2026,1,3
HIS2066,고려시대사와문명교류,H0002814,사학과,721,전공핵심,2024,1,2026,1,3
HIS2067,일제지배정책과한국독립운동,H0002814,사학과,722,전공심화,2024,2,2026,2,3
HIS2069,사료로읽는아시아사,H0002814,사학과,727,전공기초(필수),2024,1,2026,1,3
HIS3006,서양사학사,H0002814,사학과,721,전공핵심,2024,2,2026,2,3
HIS3012,한국근대사와문화접촉,H0002814,사학과,721,전공핵심,2024,1,2026,1,3
HIS3027,근대중국과동아시아,H0002814,사학과,721,전공핵심,2024,1,2026,1,3
HIS3030,중화제국의발전과유목세계,H0002814,사학과,721,전공핵심,2024,2,2026,2,3
HIS3038,동아시아속의조선시대사,H0002814,사학과,721,전공핵심,2024,2,2026,2,3
HIS3058,법과젠더의역사,H0002814,사학과,722,전공심화,2024,1,2026,1,3
HIS3060,역사학위논문지도,H0002814,사학과,721,전공핵심,2024,2,2026,2,2
HIS3061,유럽사특강,H0002814,사학과,727,전공기초(필수),2024,2,2026,2,3
HIS3065,한국사와공공역사,H0002814,사학과,722,전공심화,2024,1,2026,1,3
HIS4009,한국현대사,H0002814,사학과,721,전공핵심,2026,2,2026,2,1
HIS4027,현대중국의탄생,H0002814,사학과,721,전공핵심,2024,2,2026,2,3
HIS4032,글로벌히스토리에서본냉전,H0002814,사학과,722,전공심화,2024,1,2026,1,3
HIS4062,서양사회경제사의대안적상상,H0002814,사학과,721,전공핵심,2024,2,2026,2,4
HOE4005,식생활관리,H0003584,식품영양학과,727,전공기초(필수),2024,1,2026,1,3
HOM1004,기초조형2,H0003585,실내건축디자인학과,727,전공기초(필수),2024,2,2025,2,6
HOM1005,실내건축제도,H0003585,실내건축디자인학과,727,전공기초(필수),2024,1,2025,1,4
HOM1006,건축3D모델링1,H0003585,실내건축디자인학과,721,전공핵심,2024,1,2025,1,4
HOM1006,건축3D모델링1,H0003585,실내건축디자인학과,727,전공기초(필수),2026,1,2026,1,3
HOM1007,공간기초스튜디오,H0003585,실내건축디자인학과,727,전공기초(필수),2024,2,2026,2,12
HOM1008,실내건축디자인론,H0003585,실내건축디자인학과,727,전공기초(필수),2024,1,2026,1,3
HOM1009,공간과문화컨텐츠,H0003585,실내건축디자인학과,721,전공핵심,2024,1,2025,1,2
HOM2021,공간디자인스튜디오1,H0003585,실내건축디자인학과,727,전공기초(필수),2024,1,2026,1,11
HOM2023,기초조형,H0003585,실내건축디자인학과,727,전공기초(필수),2024,1,2026,1,9
HOM2024,공간디자인스튜디오2,H0003585,실내건축디자인학과,727,전공기초(필수),2024,2,2026,2,11
HOM2025,실내계획론,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2026,2,3
HOM2027,건축3D모델링2,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2026,2,6
HOM2028,근거기반디자인,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2025,2,2
HOM2029,공간사용자경험,H0003585,실내건축디자인학과,721,전공핵심,2026,2,2026,2,1
HOM3030,디자인경영과캡스톤디자인,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,2,3
HOM3031,실내건축스튜디오1,H0003585,실내건축디자인학과,721,전공핵심,2024,1,2026,1,10
HOM3034,디지털디자인과BIM,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,2,3
HOM3036,현대실내건축사,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,1,3
HOM3038,설비및법규,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2026,2,3
HOM3039,실내건축스튜디오2,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2026,2,9
HOM3041,피지컬컴퓨팅개론,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,2,3
HOM3042,가구디자인과디지털패브리케이션,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM3043,디지털미디어와디자인,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM4017,실내건축시공구조및디테일,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM4021,졸업작품캡스톤디자인1,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,10
HOM4022,졸업작품캡스톤디자인2,H0003585,실내건축디자인학과,721,전공핵심,2024,2,2026,2,10
HOM4025,디자인컴퓨팅,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM4034,디자인리서치방법론,H0003585,실내건축디자인학과,722,전공심화,2024,2,2025,2,2
HOM4036,실무다큐멘테이션,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,2,3
HOM4037,디자인데이터분석,H0003585,실내건축디자인학과,722,전공심화,2024,2,2026,2,3
HOM4039,실내공간재료학,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM4040,디자인연구,H0003585,실내건축디자인학과,722,전공심화,2024,1,2026,1,3
HOM4041,AIxDesign리서치,H0003585,실내건축디자인학과,722,전공심화,2026,2,2026,2,1
HUM1002,언어와시민교양(PBL),H0002719,국어교육과,727,전공기초(필수),2024,1,2026,1,3
HYP1002,정보시스템HY-UP(실용연구실습)1,H0002867,정보시스템학과,722,전공심화,2026,1,2026,1,2
HYP1003,간호학HY-UP(실용연구실습)1,H0004816,간호학과,722,전공심화,2024,1,2026,1,17
HYP1004,스포츠사이언스HY-UP(실용연구실습)1,H0004708,스포츠사이언스전공,722,전공심화,2024,1,2026,1,3
HYP1005,미래자동차공학HY-UP(실용연구실습)1,H0002541,미래자동차공학과,722,전공심화,2026,1,2026,1,2
HYP1011,심리뇌과학HY-UP(실용연구실습)1,H0004743,심리뇌과학전공,722,전공심화,2026,1,2026,1,1
HYP1012,데이터사이언스HY-UP(실용연구실습)1,H0004744,데이터사이언스전공,722,전공심화,2026,1,2026,1,6
HYP1013,도시공학HY-UP(실용연구실습)1,H0002570,도시공학과,722,전공심화,2026,1,2026,1,1
HYP1014,생명공학HY-UP(실용연구실습)1,H0003831,생명공학과,722,전공심화,2026,1,2026,1,1
HYP1017,유기나노공학HY-UP(실용연구실습)1,H0002525,유기나노공학과,722,전공심화,2026,1,2026,1,4
HYP1019,컴퓨터소프트웨어HY-UP(실용연구실습)1,H0004134,컴퓨터소프트웨어학부,722,전공심화,2026,1,2026,1,1
HYP1020,수학HY-UP(실용연구실습)1,H0003560,수학과,722,전공심화,2024,1,2026,1,3
HYP1023,전기공학HY-UP(실용연구실습)1,H0002520,전기공학전공,722,전공심화,2026,1,2026,1,2
HYP2002,정보시스템HY-UP(실용연구실습)2,H0002867,정보시스템학과,722,전공심화,2026,2,2026,2,1
HYP2003,스포츠사이언스HY-UP(실용연구실습)2,H0004708,스포츠사이언스전공,722,전공심화,2025,2,2026,2,2
HYP2004,미래자동차공학HY-UP(실용연구실습)2,H0002541,미래자동차공학과,722,전공심화,2026,2,2026,2,10
HYP2005,바이오메디컬공학HY-UP(실용연구실습)2,H0004701,바이오메디컬공학전공,722,전공심화,2026,2,2026,2,10
HYP2008,산업공학HY-UP(실용연구실습)2,H0002563,산업공학과,722,전공심화,2026,2,2026,2,1
HYP2009,심리뇌과학HY-UP(실용연구실습)2,H0004743,심리뇌과학전공,722,전공심화,2026,2,2026,2,3
HYP2010,데이터사이언스HY-UP(실용연구실습)2,H0004744,데이터사이언스전공,722,전공심화,2026,2,2026,2,7
HYP2011,도시공학HY-UP(실용연구실습)2,H0002570,도시공학과,722,전공심화,2026,2,2026,2,2
HYP2012,생명공학HY-UP(실용연구실습)2,H0003831,생명공학과,722,전공심화,2026,2,2026,2,1
HYP2014,원자력공학HY-UP(실용연구실습)2,H0002558,원자력공학과,722,전공심화,2026,2,2026,2,1
HYP2018,컴퓨터소프트웨어HY-UP(실용연구실습)2,H0004134,컴퓨터소프트웨어학부,722,전공심화,2026,2,2026,2,1
HYP2019,화학공학HY-UP(실용연구실습)2,H0003830,화학공학과,722,전공심화,2026,2,2026,2,1
HYP2020,독어독문학HY-UP(실용연구실습)2,H0002801,독어독문학과,722,전공심화,2025,2,2025,2,1
HYP2023,신소재공학HY-UP(실용연구실습)2,H0002581,신소재공학부,722,전공심화,2025,2,2026,2,7
HYP2024,영어영문학HY-UP(실용연구실습)2,H0002800,영어영문학과,722,전공심화,2026,2,2026,2,1
HYP3001,간호학HY-UP(실용연구실습)3,H0004816,간호학과,722,전공심화,2024,1,2026,1,9
HYP3004,스포츠사이언스HY-UP(실용연구실습)3,H0004708,스포츠사이언스전공,722,전공심화,2025,1,2025,1,1
HYP3017,독어독문학HY-UP(실용연구실습)3,H0002801,독어독문학과,722,전공심화,2026,1,2026,1,1
HYP3019,신소재공학HY-UP(실용연구실습)3,H0002581,신소재공학부,722,전공심화,2026,1,2026,1,1
HYP4001,간호학HY-UP(실용연구실습)4,H0004816,간호학과,722,전공심화,2025,2,2026,2,9
HYP4003,스포츠사이언스HY-UP(실용연구실습)4,H0003587,체육학과,722,전공심화,2024,2,2024,2,1
HYP4015,독어독문학HY-UP(실용연구실습)4,H0002801,독어독문학과,722,전공심화,2025,2,2025,2,1
HYP4018,신소재공학HY-UP(실용연구실습)4,H0002581,신소재공학부,722,전공심화,2025,2,2026,2,5
HYR0001,경제금융HY-UROP(실용연구심화),H0002933,경제금융학부,722,전공심화,2024,1,2026,2,14
HYR0002,국어교육HY-UROP(실용연구심화),H0002719,국어교육과,722,전공심화,2024,1,2024,1,1
HYR0005,국제학HY-UROP(실용연구심화),H0002920,국제학부,722,전공심화,2024,2,2024,2,1
