campus_code,dept_code,dept_name,course_no,course_name,year_term_range,opening_dept,parse_status
H0002256,H0002563,산업공학과,HYP4009,산업공학HY-UP(실용연구실습)4,2027/1 ~ 2030/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,INE1001,산업공학개론,1989/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE1006,시뮬레이션,2016/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE1008,공급사슬경영(SCM),2012/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE1015,컴퓨터그래픽스실습,2013/1 ~ 2015/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE1017,산업인공지능시스템응용,2025/2 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2009,선형계획법,1990/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2011,데이터구조론,1990/1 ~ 2025/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2015,산공수학,1998/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2016,경영전략및데이터베이스,1998/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2069,생산시스템개론,2010/1 ~ 2019/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2072,인지심리학,2014/1 ~ 2016/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,INE2075,스마트팩토리개론,2020/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE2076,투자과학,2021/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3028,CAD,1999/1 ~ 2000/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3039,인간공학기초,2011/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3041,인간공학응용,2011/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3079,경영과학과운영연구1,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3080,경영과학과운영연구2,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3081,운용관리,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3082,네트워크및재고전략,2011/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3083,금융공학개론,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3092,의사결정방법론,2015/1 ~ 2017/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,INE3098,시계열분석및예측,2022/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3099,산업공학연구실현장실습1,2023/1 ~ 2025/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE3100,산업공학연구실현장실습2,2023/1 ~ 2025/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4004,실험계획법,1992/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4005,작업관리,1990/1 ~ 2009/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4023,물류관리,1996/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4034,알고리듬설계및분석,2011/1 ~ 2017/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4038,인간-컴퓨터인터페이스설계,2012/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4044,신뢰성및보전공학,2011/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4056,신뢰성공학,1992/1 ~ 2001/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4083,생체정보학,2012/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4084,기업진단론,2012/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4085,첨단생산시스템,2012/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4089,산업공학종합설계1,2012/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4090,산업공학종합설계2,2012/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4092,프로젝트관리공학,2012/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4100,제조시스템공학,2019/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4108,응용데이터애널리틱스,2020/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4109,데이터경영,2023/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4110,산업공학연구실현장실습3,2023/1 ~ 2026/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4111,산업공학연구실현장실습4,2023/1 ~ 2026/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE4115,스마트제조데이터분석,2026/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5007,UI/UX디자인,2012/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5008,기계학습과데이터마이닝,2012/1 ~ 2029/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5009,기술경영론,2016/1 ~ 2018/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,INE5010,산업공학특론1,2016/1 ~ 2021/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5011,기술경영사례분석,2016/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5012,산업공학특론2,2016/1 ~ 2018/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5013,산업안전심리학,2016/1 ~ 2019/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,INE5014,서비스경영시스템,2016/1 ~ 2018/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,MAT2017,확률통계론,2010/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,MAT3008,수치해석,2017/1 ~ 2028/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,MEE3008,로보트공학,1991/1 ~ 1994/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,PBL4019,산업공학캡스톤PBL,2020/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,SYH0001,사랑의실천1(한양나눔),2009/1 ~ 2027/2,산업공학과(학부/서울),ok
H0002256,H0002563,산업공학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2010/1 ~ 2028/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,SYH0003,사랑의실천3(기업가정신),2011/1 ~ 2029/2,산업공학과(학부/서울),not_found
H0002256,H0002563,산업공학과,SYH0004,사랑의실천4(미래실용인재),2012/1 ~ 2030/2,산업공학과(학부/서울),ok
H0002256,H0003958,산업융합학부,APS1002,대학수학,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1002,대학수학,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1003,논리적사고와말하기,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1003,논리적사고와말하기,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1004,학술기초영어회화,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1004,학술기초영어회화,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1006,창조적사고와글쓰기,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1006,창조적사고와글쓰기,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1007,영어토론과발표,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1007,영어토론과발표,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1008,과학기술의철학적탐색,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1008,과학기술의철학적탐색,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1009,산업융합입문,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,APS1009,산업융합입문,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,APS1010,산업융합수학,2020/1 ~ 2027/2,산업융합학부,not_found
H0002256,H0005238,산업융합학부,APS1010,산업융합수학,2020/1 ~ 2027/2,산업융합학부,not_found
H0002256,H0003958,산업융합학부,GEN1031,공학도를위한창의적컴퓨팅,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,GEN1031,공학도를위한창의적컴퓨팅,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003958,산업융합학부,IDC1001,응용시스템개론,2016/1 ~ 2019/2,산업융합학부,not_found
H0002256,H0003958,산업융합학부,IDC1002,정보융합개론,2016/1 ~ 2019/2,산업융합학부,not_found
H0002256,H0003958,산업융합학부,SYH0001,사랑의실천1(한양나눔),2016/1 ~ 2027/2,산업융합학부,ok
H0002256,H0005238,산업융합학부,SYH0001,사랑의실천1(한양나눔),2020/1 ~ 2027/2,산업융합학부,ok
H0002256,H0003831,생명공학과,BIO2022,세포생물학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BIO4001,분자생물학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BNG3001,생명공학실험1(URIP),2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BNG3002,기초면역학,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BNG3003,세포및조직공학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BNG3004,생명공학실험2(URIP),2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BNG3017,단백체학,2017/1 ~ 2017/2,생명공학과,not_found
H0002256,H0003831,생명공학과,BTN2002,생명공학입문,2016/1 ~ 2025/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN3001,생물물리화학,2017/1 ~ 2021/2,생명공학과,not_found
H0002256,H0003831,생명공학과,BTN3003,나노바이러스공학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN3004,생체분자공학,2018/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN3005,생물공정,2023/2 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4003,생명의약전달시스템,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4005,생물나노소재,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4008,단백질효소공학,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4009,응용유전학,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4010,생명공학분석,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4011,공학종합설계1(URIP),2018/1 ~ 2022/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4012,공학종합설계2(URIP),2018/1 ~ 2022/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4013,종양발생학,2019/1 ~ 2026/2,생명공학과,not_found
H0002256,H0003831,생명공학과,BTN4014,생명공학종합설계1,2019/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4015,생명공학종합설계2,2019/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,BTN4016,항암유전자치료제의정제/생산및분석실습,2022/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHE2001,공업물리화학1,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHE2002,공업물리화학2,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHE4021,생물화학공학,2017/1 ~ 2021/2,생명공학과,not_found
H0002256,H0003831,생명공학과,CHM1002,일반화학및실험2,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHM1005,일반화학및실험1,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHM2011,분석화학,2016/1 ~ 2016/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHM3007,고분자화학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,CHM4013,고분자물성,2017/1 ~ 2023/1,생명공학과,ok
H0002256,H0003831,생명공학과,COE1010,실용공학연구1,2017/1 ~ 2025/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE1011,실용공학연구2,2017/1 ~ 2025/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE1012,실용공학연구3,2018/1 ~ 2026/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE1013,실용공학연구4,2018/1 ~ 2026/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE2022,공학입문설계,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE3051,공업수학1,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,COE3052,공업수학2,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CPE1002,생리학,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,CTE4018,생체재료공학,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL0005,말과글,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL0201,상상과학성찰,2025/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL0203,AI시대쓰기의힘,2025/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL0205,Technology and AI: Utopia or Dystopia?,2026/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL0207,미래지능연결,2026/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL3011,일반물리학및실험1,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL3012,일반물리학및실험2,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL3013,일반생물학및실험1,2015/1 ~ 2015/2,생명공학과,ok
H0002256,H0003831,생명공학과,CUL3014,일반생물학및실험2,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,DBC2001,생화학1,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,DBC2002,생화학2,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,DBC3018,미생물학,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,DBC4023,생물정보학,2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN1016,일반생물학,2016/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN1031,공학도를위한창의적컴퓨팅,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN2052,미분적분학1,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN2053,미분적분학2,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN3058,공업경제학,2016/1 ~ 2016/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN4091,과학기술의철학적이해,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN5026,테크노경영학(스타트업종합설계),2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2017/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN6032,전문학술영어,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN6094,전공현장실습1,2017/1 ~ 2021/2,생명공학과,ok
H0002256,H0003831,생명공학과,GEN6095,전공현장실습2,2017/1 ~ 2021/2,생명공학과,ok
H0002256,H0003831,생명공학과,HYP1014,생명공학HY-UP(실용연구실습)1,2026/1 ~ 2029/2,생명공학과,ok
H0002256,H0003831,생명공학과,HYP2012,생명공학HY-UP(실용연구실습)2,2026/1 ~ 2029/2,생명공학과,not_found
H0002256,H0003831,생명공학과,HYP3012,생명공학HY-UP(실용연구실습)3,2027/1 ~ 2030/2,생명공학과,not_found
H0002256,H0003831,생명공학과,HYP4010,생명공학HY-UP(실용연구실습)4,2027/1 ~ 2030/2,생명공학과,not_found
H0002256,H0003831,생명공학과,ICH2001,공업유기화학1,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,ICH2002,공업유기화학2,2016/1 ~ 2028/2,생명공학과,ok
H0002256,H0003831,생명공학과,MAT2017,확률통계론,2016/1 ~ 2016/2,생명공학과,ok
H0002256,H0003831,생명공학과,SYH0001,사랑의실천1(한양나눔),2015/1 ~ 2027/2,생명공학과,ok
H0002256,H0003831,생명공학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2016/1 ~ 2028/2,생명공학과,not_found
H0002256,H0003831,생명공학과,SYH0003,사랑의실천3(기업가정신),2017/1 ~ 2029/2,생명공학과,not_found
H0002256,H0003831,생명공학과,SYH0004,사랑의실천4(미래실용인재),2018/1 ~ 2030/2,생명공학과,ok
H0002256,H0002524,생명공학전공,BIO2022,세포생물학,2013/1 ~ 2017/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BIO4001,분자생물학,2013/1 ~ 2017/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BNG3001,생명공학실험1(URIP),2013/1 ~ 2017/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BNG3002,기초면역학,2014/1 ~ 2018/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BNG3003,세포및조직공학,2013/1 ~ 2017/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BNG3004,생명공학실험2(URIP),2013/1 ~ 2017/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BNG3017,단백체학,2013/1 ~ 2017/2,생명공학전공,not_found
H0002256,H0002524,생명공학전공,BTN2002,생명공학입문,2015/1 ~ 2016/2,생명공학전공,ok
H0002256,H0002524,생명공학전공,BTN3001,생물물리화학,2013/1 ~ 2017/2,생명공학전공,not_found
H0002256,H0002524,생명공학전공,BTN3003,나노바이러스공학,2015/1 ~ 2017/2,생명공학전공,ok
